Time	(10) Hip Flx Ib	(11) Knee Ext Ib	(12) Knee Flx Ib	(13) Ankle Ext Ib	(14) Ankle Flx Ib	(9) Hip Ext Ib	
8.6222	-0.05857167	-0.04073115	-0.05958787	-0.04071725	-0.05958794	-0.04	
8.622399	-0.0585524	-0.04074908	-0.05958816	-0.04073513	-0.05958823	-0.04	
8.6226	-0.05853146	-0.04076872	-0.05958847	-0.04075472	-0.05958854	-0.04	
8.6228	-0.05851134	-0.04078759	-0.05958878	-0.04077354	-0.05958885	-0.04	
8.623	-0.058492	-0.04080572	-0.05958907	-0.04079162	-0.05958914	-0.04	
8.623199	-0.058471	-0.04082554	-0.05958938	-0.0408114	-0.05958945	-0.04	
8.6234	-0.05845083	-0.04084459	-0.05958968	-0.04083041	-0.05958975	-0.04	
8.6236	-0.05843144	-0.04086288	-0.05958997	-0.04084867	-0.05959004	-0.04	
8.623799	-0.05841041	-0.04088286	-0.05959028	-0.04086861	-0.05959035	-0.04	
8.624	-0.05839019	-0.04090205	-0.05959058	-0.04088777	-0.05959065	-0.04	
8.6242	-0.05837077	-0.04092049	-0.05959086	-0.04090618	-0.05959094	-0.04	
8.6244	-0.05834971	-0.0409406	-0.05959118	-0.04092626	-0.05959125	-0.04	
8.624599	-0.05832947	-0.04095992	-0.05959148	-0.04094555	-0.05959155	-0.04	
8.6248	-0.05831002	-0.04097848	-0.05959176	-0.04096408	-0.05959183	-0.04	
8.625	-0.05828894	-0.04099869	-0.05959207	-0.04098427	-0.05959215	-0.04	
8.625199	-0.05826868	-0.04101812	-0.05959237	-0.04100367	-0.05959244	-0.04	
8.6254	-0.05824922	-0.04103678	-0.05959266	-0.04102231	-0.05959273	-0.04	
8.6256	-0.05822813	-0.04105708	-0.05959297	-0.0410426	-0.05959304	-0.04	
8.6258	-0.05820787	-0.04107659	-0.05959326	-0.04106209	-0.05959333	-0.04	
8.625999	-0.0581884	-0.04109533	-0.05959355	-0.04108081	-0.05959362	-0.04	
8.6262	-0.05816731	-0.0411157	-0.05959386	-0.04110117	-0.05959393	-0.04	
8.6264	-0.05814704	-0.04113528	-0.05959415	-0.04112073	-0.05959422	-0.04	
8.626599	-0.05812757	-0.04115409	-0.05959444	-0.04113952	-0.05959451	-0.04	
8.6268	-0.05810649	-0.04117452	-0.05959474	-0.04115994	-0.05959481	-0.04	
8.627	-0.05808624	-0.04119414	-0.05959504	-0.04117956	-0.05959511	-0.04	
8.6272	-0.05806678	-0.041213	-0.05959532	-0.04119841	-0.05959539	-0.04	
8.627399	-0.05804571	-0.04123347	-0.05959563	-0.04121887	-0.0595957	-0.04	
8.6276	-0.05802547	-0.04125314	-0.05959592	-0.04123853	-0.05959599	-0.04	
8.6278	-0.05800602	-0.04127204	-0.0595962	-0.04125742	-0.05959627	-0.04	
8.627999	-0.05798497	-0.04129254	-0.05959651	-0.04127792	-0.05959658	-0.04	
8.6282	-0.05796475	-0.04131224	-0.0595968	-0.04129761	-0.05959687	-0.04	
8.6284	-0.05794532	-0.04133116	-0.05959708	-0.04131653	-0.05959715	-0.04	
8.6286	-0.0579243	-0.04135168	-0.05959738	-0.04133704	-0.05959746	-0.04	
8.628799	-0.0579041	-0.04137139	-0.05959768	-0.04135676	-0.05959775	-0.04	
8.629	-0.0578847	-0.04139033	-0.05959796	-0.04137569	-0.05959803	-0.04	
8.6292	-0.0578637	-0.04141086	-0.05959826	-0.04139622	-0.05959833	-0.04	
8.6294	-0.05784354	-0.04143058	-0.05959855	-0.04141594	-0.05959862	-0.04	
8.6296	-0.05782416	-0.04144953	-0.05959883	-0.04143489	-0.0595989	-0.04	
8.6298	-0.0578032	-0.04147006	-0.05959913	-0.04145542	-0.05959921	-0.04	
8.63	-0.05778307	-0.04148978	-0.05959942	-0.04147514	-0.0595995	-0.04	
8.630199	-0.05776372	-0.04150873	-0.0595997	-0.04149409	-0.05959977	-0.04	
8.6304	-0.0577428	-0.04152925	-0.0596	-0.04151462	-0.05960007	-0.04	
8.6306	-0.0577227	-0.04154897	-0.05960029	-0.04153434	-0.05960036	-0.04	
8.6308	-0.05770339	-0.04156791	-0.05960057	-0.04155328	-0.05960064	-0.04	
8.631	-0.05768251	-0.04158841	-0.05960087	-0.04157379	-0.05960094	-0.04	
8.6312	-0.05766245	-0.04160812	-0.05960116	-0.0415935	-0.05960123	-0.04	
8.6314	-0.05764318	-0.04162705	-0.05960143	-0.04161244	-0.0596015	-0.04	
8.631599	-0.05762234	-0.04164753	-0.05960173	-0.04163293	-0.05960181	-0.04	
8.6318	-0.05760233	-0.04166722	-0.05960202	-0.04165262	-0.05960209	-0.04	
8.632	-0.05758309	-0.04168613	-0.05960229	-0.04167153	-0.05960237	-0.04	
8.6322	-0.05756231	-0.04170659	-0.05960259	-0.041692	-0.05960267	-0.04	
8.6324	-0.05754233	-0.04172625	-0.05960288	-0.04171167	-0.05960295	-0.04	
8.6326	-0.05752314	-0.04174514	-0.05960315	-0.04173056	-0.05960323	-0.04	
8.6328	-0.0575024	-0.04176557	-0.05960345	-0.041751	-0.05960352	-0.04	
8.632999	-0.05748247	-0.0417852	-0.05960374	-0.04177064	-0.05960381	-0.04	
8.6332	-0.05746333	-0.04180406	-0.05960401	-0.04178951	-0.05960408	-0.04	
8.6334	-0.05744264	-0.04182446	-0.05960431	-0.04180992	-0.05960438	-0.04	
8.6336	-0.05742276	-0.04184406	-0.05960459	-0.04182952	-0.05960466	-0.04	
8.6338	-0.05740367	-0.04186288	-0.05960486	-0.04184836	-0.05960494	-0.04	
8.634	-0.05738303	-0.04188325	-0.05960516	-0.04186873	-0.05960523	-0.04	
8.6342	-0.0573632	-0.04190281	-0.05960544	-0.0418883	-0.05960551	-0.04	
8.634399	-0.05734415	-0.0419216	-0.05960571	-0.04190711	-0.05960579	-0.04	
8.6346	-0.05732356	-0.04194192	-0.05960601	-0.04192743	-0.05960608	-0.04	
8.6348	-0.05730379	-0.04196144	-0.05960629	-0.04194697	-0.05960636	-0.04	
8.635	-0.05728478	-0.0419802	-0.05960656	-0.04196573	-0.05960663	-0.04	
8.6352	-0.05726425	-0.04200048	-0.05960685	-0.04198602	-0.05960693	-0.04	
8.6354	-0.05724453	-0.04201996	-0.05960714	-0.04200551	-0.05960721	-0.04	
8.6356	-0.05722558	-0.04203867	-0.05960741	-0.04202424	-0.05960748	-0.04	
8.635799	-0.05720511	-0.0420589	-0.0596077	-0.04204448	-0.05960777	-0.04	
8.636	-0.05718544	-0.04207834	-0.05960798	-0.04206393	-0.05960805	-0.04	
8.6362	-0.05716654	-0.04209701	-0.05960825	-0.04208262	-0.05960832	-0.04	
8.6364	-0.05714612	-0.0421172	-0.05960854	-0.04210281	-0.05960861	-0.04	
8.6366	-0.0571265	-0.04213659	-0.05960882	-0.04212221	-0.05960889	-0.04	
8.6368	-0.05710766	-0.04215521	-0.05960909	-0.04214085	-0.05960916	-0.04	
8.637	-0.0570873	-0.04217535	-0.05960938	-0.042161	-0.05960945	-0.04	
8.637199	-0.05706774	-0.04219469	-0.05960966	-0.04218035	-0.05960973	-0.04	
8.6374	-0.05704895	-0.04221327	-0.05960992	-0.04219895	-0.05961	-0.04	
8.6376	-0.05702864	-0.04223335	-0.05961021	-0.04221904	-0.05961028	-0.04	
8.6378	-0.05700914	-0.04225264	-0.05961049	-0.04223835	-0.05961056	-0.04	
8.638	-0.0569904	-0.04227118	-0.05961076	-0.0422569	-0.05961083	-0.04	
8.6382	-0.05697016	-0.04229121	-0.05961105	-0.04227693	-0.05961112	-0.04	
8.6384	-0.05695071	-0.04231045	-0.05961132	-0.04229619	-0.0596114	-0.04	
8.638599	-0.05693203	-0.04232894	-0.05961159	-0.04231469	-0.05961166	-0.04	
8.6388	-0.05691185	-0.04234891	-0.05961188	-0.04233467	-0.05961195	-0.04	
8.639	-0.05689246	-0.0423681	-0.05961215	-0.04235388	-0.05961223	-0.04	
8.6392	-0.05687383	-0.04238654	-0.05961242	-0.04237232	-0.05961249	-0.04	
8.6394	-0.05685371	-0.04240645	-0.05961271	-0.04239225	-0.05961278	-0.04	
8.6396	-0.05683437	-0.04242558	-0.05961298	-0.04241141	-0.05961305	-0.04	
8.6398	-0.0568158	-0.04244397	-0.05961324	-0.0424298	-0.05961332	-0.04	
8.639999	-0.05679574	-0.04246383	-0.05961353	-0.04244968	-0.0596136	-0.04	
8.6402	-0.05677646	-0.04248291	-0.0596138	-0.04246877	-0.05961388	-0.04	
8.6404	-0.05675795	-0.04250124	-0.05961407	-0.04248712	-0.05961414	-0.04	
8.6406	-0.05673795	-0.04252105	-0.05961435	-0.04250693	-0.05961442	-0.04	
8.6408	-0.05671873	-0.04254007	-0.05961462	-0.04252597	-0.0596147	-0.04	
8.641	-0.05670027	-0.04255835	-0.05961489	-0.04254427	-0.05961496	-0.04	
8.6412	-0.05668033	-0.0425781	-0.05961517	-0.04256403	-0.05961524	-0.04	
8.641399	-0.05666117	-0.04259707	-0.05961544	-0.04258301	-0.05961552	-0.04	
8.6416	-0.05664277	-0.04261529	-0.05961571	-0.04260125	-0.05961578	-0.04	
8.6418	-0.05662289	-0.04263498	-0.05961599	-0.04262095	-0.05961606	-0.04	
8.642	-0.05660379	-0.04265389	-0.05961626	-0.04263988	-0.05961633	-0.04	
8.6422	-0.05658544	-0.04267207	-0.05961652	-0.04265806	-0.05961659	-0.04	
8.6424	-0.05656562	-0.04269169	-0.0596168	-0.04267771	-0.05961687	-0.04	
8.6426	-0.05654658	-0.04271055	-0.05961707	-0.04269658	-0.05961714	-0.04	
8.642799	-0.05652829	-0.04272867	-0.05961733	-0.04271471	-0.0596174	-0.04	
8.643	-0.05650854	-0.04274824	-0.05961761	-0.04273429	-0.05961768	-0.04	
8.6432	-0.05648956	-0.04276703	-0.05961788	-0.0427531	-0.05961796	-0.04	
8.6434	-0.05647132	-0.0427851	-0.05961814	-0.04277118	-0.05961821	-0.04	
8.6436	-0.05645163	-0.0428046	-0.05961842	-0.0427907	-0.05961849	-0.04	
8.6438	-0.05643271	-0.04282334	-0.05961869	-0.04280946	-0.05961876	-0.04	
8.644	-0.05641453	-0.04284135	-0.05961895	-0.04282748	-0.05961902	-0.04	
8.644199	-0.0563949	-0.0428608	-0.05961923	-0.04284694	-0.0596193	-0.04	
8.6444	-0.05637603	-0.04287948	-0.05961949	-0.04286564	-0.05961957	-0.04	
8.6446	-0.05635791	-0.04289743	-0.05961975	-0.0428836	-0.05961983	-0.04	
8.6448	-0.05633834	-0.04291682	-0.05962003	-0.04290301	-0.0596201	-0.04	
8.645	-0.05631954	-0.04293544	-0.05962029	-0.04292164	-0.05962037	-0.04	
8.6452	-0.05630147	-0.04295334	-0.05962055	-0.04293955	-0.05962063	-0.04	
8.6454	-0.05628197	-0.04297266	-0.05962083	-0.04295889	-0.0596209	-0.04	
8.645599	-0.05626322	-0.04299123	-0.0596211	-0.04297747	-0.05962117	-0.04	
8.6458	-0.05624522	-0.04300907	-0.05962135	-0.04299533	-0.05962142	-0.04	
8.646	-0.05622577	-0.04302833	-0.05962163	-0.04301461	-0.0596217	-0.04	
8.6462	-0.05620708	-0.04304684	-0.05962189	-0.04303313	-0.05962196	-0.04	
8.646399	-0.05618913	-0.04306462	-0.05962215	-0.04305093	-0.05962222	-0.04	
8.6466	-0.05616975	-0.04308383	-0.05962242	-0.04307014	-0.0596225	-0.04	
8.6468	-0.05615112	-0.04310228	-0.05962269	-0.04308861	-0.05962276	-0.04	
8.646999	-0.05613323	-0.04312	-0.05962294	-0.04310635	-0.05962301	-0.04	
8.6472	-0.0561139	-0.04313914	-0.05962322	-0.04312551	-0.05962329	-0.04	
8.6474	-0.05609534	-0.04315754	-0.05962348	-0.04314391	-0.05962355	-0.04	
8.6476	-0.0560775	-0.04317521	-0.05962373	-0.0431616	-0.0596238	-0.04	
8.647799	-0.05605824	-0.04319429	-0.05962401	-0.04318069	-0.05962408	-0.04	
8.648	-0.05603973	-0.04321262	-0.05962427	-0.04319904	-0.05962434	-0.04	
8.6482	-0.05602195	-0.04323023	-0.05962452	-0.04321667	-0.05962459	-0.04	
8.648399	-0.05600275	-0.04324925	-0.05962479	-0.0432357	-0.05962487	-0.04	
8.6486	-0.0559843	-0.04326753	-0.05962506	-0.04325399	-0.05962513	-0.04	
8.6488	-0.05596657	-0.04328508	-0.05962531	-0.04327156	-0.05962538	-0.04	
8.649	-0.05594744	-0.04330404	-0.05962558	-0.04329053	-0.05962565	-0.04	
8.649199	-0.05592905	-0.04332225	-0.05962584	-0.04330876	-0.05962591	-0.04	
8.6494	-0.05591138	-0.04333976	-0.05962609	-0.04332628	-0.05962616	-0.04	
8.6496	-0.0558923	-0.04335865	-0.05962636	-0.04334519	-0.05962643	-0.04	
8.649799	-0.05587397	-0.04337681	-0.05962662	-0.04336336	-0.05962669	-0.04	
8.65	-0.05585636	-0.04339425	-0.05962687	-0.04338082	-0.05962694	-0.04	
8.6502	-0.05583734	-0.04341309	-0.05962714	-0.04339967	-0.05962721	-0.04	
8.6504	-0.05581907	-0.04343119	-0.0596274	-0.04341778	-0.05962747	-0.04	
8.650599	-0.05580151	-0.04344857	-0.05962765	-0.04343518	-0.05962772	-0.04	
8.6508	-0.05578256	-0.04346735	-0.05962792	-0.04345397	-0.05962799	-0.04	
8.651	-0.05576434	-0.04348539	-0.05962817	-0.04347203	-0.05962825	-0.04	
8.651199	-0.05574684	-0.04350272	-0.05962842	-0.04348937	-0.05962849	-0.04	
8.6514	-0.05572795	-0.04352143	-0.05962869	-0.0435081	-0.05962876	-0.04	
8.6516	-0.05570979	-0.04353941	-0.05962895	-0.04352609	-0.05962902	-0.04	
8.6518	-0.05569235	-0.04355669	-0.05962919	-0.04354338	-0.05962927	-0.04	
8.651999	-0.05567351	-0.04357534	-0.05962946	-0.04356205	-0.05962954	-0.04	
8.6522	-0.05565542	-0.04359326	-0.05962972	-0.04357998	-0.05962979	-0.04	
8.6524	-0.05563803	-0.04361048	-0.05962997	-0.04359722	-0.05963004	-0.04	
8.652599	-0.05561925	-0.04362907	-0.05963023	-0.04361583	-0.0596303	-0.04	
8.6528	-0.05560121	-0.04364694	-0.05963049	-0.0436337	-0.05963056	-0.04	
8.653	-0.05558388	-0.0436641	-0.05963073	-0.04365088	-0.05963081	-0.04	
8.6532	-0.05556517	-0.04368263	-0.059631	-0.04366942	-0.05963107	-0.04	
8.653399	-0.05554719	-0.04370043	-0.05963125	-0.04368725	-0.05963133	-0.04	
8.6536	-0.05552991	-0.04371754	-0.0596315	-0.04370436	-0.05963157	-0.04	
8.6538	-0.05551125	-0.04373601	-0.05963176	-0.04372285	-0.05963184	-0.04	
8.653999	-0.05549333	-0.04375376	-0.05963202	-0.04374061	-0.05963209	-0.04	
8.6542	-0.05547611	-0.04377081	-0.05963226	-0.04375768	-0.05963233	-0.04	
8.6544	-0.05545752	-0.04378922	-0.05963252	-0.0437761	-0.0596326	-0.04	
8.6546	-0.05543965	-0.04380691	-0.05963278	-0.0437938	-0.05963285	-0.04	
8.654799	-0.05542248	-0.0438239	-0.05963302	-0.04381081	-0.05963309	-0.04	
8.655	-0.05540395	-0.04384225	-0.05963328	-0.04382918	-0.05963336	-0.04	
8.6552	-0.05538614	-0.04385988	-0.05963353	-0.04384682	-0.05963361	-0.04	
8.655399	-0.05536903	-0.04387682	-0.05963378	-0.04386378	-0.05963385	-0.04	
8.6556	-0.05535055	-0.04389511	-0.05963404	-0.04388208	-0.05963412	-0.04	
8.6558	-0.0553328	-0.04391269	-0.05963429	-0.04389967	-0.05963437	-0.04	
8.656	-0.05531575	-0.04392957	-0.05963453	-0.04391657	-0.05963461	-0.04	
8.656199	-0.05529733	-0.0439478	-0.05963479	-0.04393481	-0.05963487	-0.04	
8.6564	-0.05527964	-0.04396531	-0.05963505	-0.04395234	-0.05963512	-0.04	
8.6566	-0.05526264	-0.04398214	-0.05963529	-0.04396918	-0.05963536	-0.04	
8.656799	-0.05524428	-0.04400031	-0.05963555	-0.04398737	-0.05963562	-0.04	
8.657	-0.05522664	-0.04401777	-0.0596358	-0.04400484	-0.05963587	-0.04	
8.6572	-0.0552097	-0.04403454	-0.05963604	-0.04402163	-0.05963611	-0.04	
8.6574	-0.0551914	-0.04405265	-0.05963629	-0.04403975	-0.05963637	-0.04	
8.657599	-0.05517382	-0.04407005	-0.05963654	-0.04405717	-0.05963662	-0.04	
8.6578	-0.05515692	-0.04408677	-0.05963678	-0.0440739	-0.05963686	-0.04	
8.658	-0.05513868	-0.04410483	-0.05963704	-0.04409197	-0.05963711	-0.04	
8.658199	-0.05512116	-0.04412217	-0.05963729	-0.04410932	-0.05963736	-0.04	
8.6584	-0.05510432	-0.04413883	-0.05963753	-0.044126	-0.0596376	-0.04	
8.6586	-0.05508614	-0.04415682	-0.05963778	-0.044144	-0.05963786	-0.04	
8.6588	-0.05506868	-0.04417411	-0.05963803	-0.0441613	-0.05963811	-0.04	
8.658999	-0.05505189	-0.04419072	-0.05963827	-0.04417793	-0.05963834	-0.04	
8.6592	-0.05503377	-0.04420865	-0.05963853	-0.04419588	-0.0596386	-0.04	
8.6594	-0.05501636	-0.04422588	-0.05963878	-0.04421312	-0.05963885	-0.04	
8.6596	-0.05499963	-0.04424243	-0.05963901	-0.04422969	-0.05963909	-0.04	
8.6598	-0.05498156	-0.0442603	-0.05963927	-0.04424757	-0.05963934	-0.04	
8.66	-0.05496421	-0.04427748	-0.05963951	-0.04426476	-0.05963959	-0.04	
8.6602	-0.05494753	-0.04429398	-0.05963975	-0.04428127	-0.05963982	-0.04	
8.660399	-0.05492952	-0.04431179	-0.05964001	-0.0442991	-0.05964008	-0.04	
8.6606	-0.05491222	-0.04432891	-0.05964025	-0.04431623	-0.05964032	-0.04	
8.6608	-0.0548956	-0.04434535	-0.05964049	-0.04433269	-0.05964056	-0.04	
8.661	-0.05487765	-0.04436311	-0.05964074	-0.04435046	-0.05964081	-0.04	
8.6612	-0.05486041	-0.04438017	-0.05964098	-0.04436754	-0.05964106	-0.04	
8.6614	-0.05484384	-0.04439656	-0.05964122	-0.04438394	-0.05964129	-0.04	
8.6616	-0.05482595	-0.04441426	-0.05964147	-0.04440165	-0.05964154	-0.04	
8.661799	-0.05480876	-0.04443126	-0.05964172	-0.04441867	-0.05964179	-0.04	
8.662	-0.05479224	-0.0444476	-0.05964195	-0.04443502	-0.05964202	-0.04	
8.6622	-0.05477441	-0.04446524	-0.0596422	-0.04445267	-0.05964227	-0.04	
8.6624	-0.05475727	-0.04448219	-0.05964245	-0.04446964	-0.05964252	-0.04	
8.6626	-0.05474081	-0.04449847	-0.05964268	-0.04448593	-0.05964275	-0.04	
8.6628	-0.05472304	-0.04451605	-0.05964293	-0.04450352	-0.059643	-0.04	
8.663	-0.05470596	-0.04453294	-0.05964317	-0.04452043	-0.05964324	-0.04	
8.663199	-0.05468955	-0.04454917	-0.0596434	-0.04453668	-0.05964348	-0.04	
8.6634	-0.05467183	-0.04456669	-0.05964365	-0.04455421	-0.05964373	-0.04	
8.6636	-0.05465481	-0.04458353	-0.05964389	-0.04457106	-0.05964397	-0.04	
8.6638	-0.05463845	-0.04459971	-0.05964413	-0.04458725	-0.0596442	-0.04	
8.664	-0.05462079	-0.04461717	-0.05964437	-0.04460473	-0.05964445	-0.04	
8.6642	-0.05460382	-0.04463395	-0.05964462	-0.04462153	-0.05964469	-0.04	
8.6644	-0.05458751	-0.04465008	-0.05964485	-0.04463766	-0.05964492	-0.04	
8.664599	-0.05456991	-0.04466749	-0.0596451	-0.04465508	-0.05964517	-0.04	
8.6648	-0.05455299	-0.04468421	-0.05964534	-0.04467182	-0.05964541	-0.04	
8.665	-0.05453674	-0.04470028	-0.05964557	-0.0446879	-0.05964564	-0.04	
8.6652	-0.05451919	-0.04471763	-0.05964581	-0.04470527	-0.05964589	-0.04	
8.6654	-0.05450233	-0.0447343	-0.05964605	-0.04472195	-0.05964613	-0.04	
8.6656	-0.05448613	-0.04475032	-0.05964628	-0.04473798	-0.05964636	-0.04	
8.6658	-0.05446864	-0.04476761	-0.05964653	-0.04475529	-0.0596466	-0.04	
8.665999	-0.05445183	-0.04478423	-0.05964677	-0.04477192	-0.05964684	-0.04	
8.6662	-0.05443569	-0.04480019	-0.059647	-0.0447879	-0.05964707	-0.04	
8.6664	-0.05441825	-0.04481743	-0.05964724	-0.04480515	-0.05964732	-0.04	
8.6666	-0.05440149	-0.04483399	-0.05964748	-0.04482172	-0.05964755	-0.04	
8.6668	-0.0543854	-0.0448499	-0.05964771	-0.04483765	-0.05964778	-0.04	
8.667	-0.05436802	-0.04486708	-0.05964796	-0.04485484	-0.05964803	-0.04	
8.6672	-0.05435132	-0.04488358	-0.05964819	-0.04487136	-0.05964826	-0.04	
8.667399	-0.05433527	-0.04489944	-0.05964842	-0.04488723	-0.05964849	-0.04	
8.6676	-0.05431795	-0.04491657	-0.05964866	-0.04490437	-0.05964873	-0.04	
8.6678	-0.05430131	-0.04493302	-0.0596489	-0.04492083	-0.05964897	-0.04	
8.668	-0.05428531	-0.04494882	-0.05964912	-0.04493665	-0.0596492	-0.04	
8.6682	-0.05426804	-0.04496589	-0.05964937	-0.04495373	-0.05964944	-0.04	
8.6684	-0.05425145	-0.04498229	-0.0596496	-0.04497014	-0.05964968	-0.04	
8.6686	-0.05423551	-0.04499804	-0.05964983	-0.04498591	-0.0596499	-0.04	
8.668799	-0.0542183	-0.04501505	-0.05965007	-0.04500293	-0.05965015	-0.04	
8.669	-0.05420176	-0.04503139	-0.05965031	-0.04501929	-0.05965038	-0.04	
8.6692	-0.05418587	-0.0450471	-0.05965053	-0.045035	-0.0596506	-0.04	
8.6694	-0.05416871	-0.04506405	-0.05965077	-0.04505197	-0.05965085	-0.04	
8.6696	-0.05415222	-0.04508034	-0.05965101	-0.04506828	-0.05965108	-0.04	
8.6698	-0.05413638	-0.04509599	-0.05965123	-0.04508394	-0.0596513	-0.04	
8.67	-0.05411928	-0.04511289	-0.05965147	-0.04510085	-0.05965155	-0.04	
8.670199	-0.05410285	-0.04512912	-0.0596517	-0.0451171	-0.05965178	-0.04	
8.6704	-0.05408706	-0.04514472	-0.05965193	-0.04513271	-0.059652	-0.04	
8.6706	-0.05407001	-0.04516156	-0.05965217	-0.04514957	-0.05965224	-0.04	
8.6708	-0.05405363	-0.04517775	-0.0596524	-0.04516576	-0.05965247	-0.04	
8.671	-0.05403789	-0.0451933	-0.05965262	-0.04518132	-0.0596527	-0.04	
8.6712	-0.0540209	-0.04521008	-0.05965286	-0.04519812	-0.05965294	-0.04	
8.6714	-0.05400457	-0.04522621	-0.05965309	-0.04521427	-0.05965317	-0.04	
8.671599	-0.05398889	-0.04524171	-0.05965332	-0.04522977	-0.05965339	-0.04	
8.6718	-0.05397194	-0.04525844	-0.05965355	-0.04524652	-0.05965363	-0.04	
8.672	-0.05395567	-0.04527451	-0.05965379	-0.04526261	-0.05965386	-0.04	
8.6722	-0.05394003	-0.04528996	-0.059654	-0.04527806	-0.05965408	-0.04	
8.6724	-0.05392314	-0.04530663	-0.05965424	-0.04529475	-0.05965432	-0.04	
8.6726	-0.05390692	-0.04532266	-0.05965447	-0.04531079	-0.05965455	-0.04	
8.6728	-0.05389133	-0.04533805	-0.05965469	-0.0453262	-0.05965477	-0.04	
8.672999	-0.0538745	-0.04535467	-0.05965493	-0.04534283	-0.05965501	-0.04	
8.6732	-0.05385833	-0.04537064	-0.05965516	-0.04535881	-0.05965523	-0.04	
8.6734	-0.0538428	-0.04538599	-0.05965538	-0.04537417	-0.05965545	-0.04	
8.6736	-0.05382602	-0.04540255	-0.05965562	-0.04539075	-0.05965569	-0.04	
8.6738	-0.0538099	-0.04541847	-0.05965585	-0.04540668	-0.05965592	-0.04	
8.674	-0.05379441	-0.04543376	-0.05965606	-0.04542198	-0.05965614	-0.04	
8.6742	-0.05377769	-0.04545027	-0.0596563	-0.04543851	-0.05965637	-0.04	
8.674399	-0.05376162	-0.04546614	-0.05965653	-0.04545439	-0.0596566	-0.04	
8.6746	-0.05374618	-0.04548138	-0.05965675	-0.04546964	-0.05965682	-0.04	
8.6748	-0.05372951	-0.04549784	-0.05965698	-0.04548611	-0.05965706	-0.04	
8.675	-0.0537135	-0.04551365	-0.05965721	-0.04550194	-0.05965728	-0.04	
8.6752	-0.05369811	-0.04552884	-0.05965742	-0.04551714	-0.0596575	-0.04	
8.6754	-0.05368149	-0.04554524	-0.05965766	-0.04553356	-0.05965773	-0.04	
8.6756	-0.05366553	-0.045561	-0.05965789	-0.04554933	-0.05965796	-0.04	
8.675799	-0.05365019	-0.04557615	-0.0596581	-0.04556449	-0.05965818	-0.04	
8.676	-0.05363362	-0.04559249	-0.05965834	-0.04558085	-0.05965841	-0.04	
8.6762	-0.05361771	-0.0456082	-0.05965856	-0.04559657	-0.05965864	-0.04	
8.6764	-0.05360242	-0.0456233	-0.05965878	-0.04561167	-0.05965885	-0.04	
8.6766	-0.05358591	-0.04563959	-0.05965901	-0.04562798	-0.05965909	-0.04	
8.6768	-0.05357004	-0.04565525	-0.05965924	-0.04564365	-0.05965931	-0.04	
8.677	-0.0535548	-0.04567029	-0.05965945	-0.0456587	-0.05965952	-0.04	
8.677199	-0.05353834	-0.04568653	-0.05965968	-0.04567496	-0.05965976	-0.04	
8.6774	-0.05352253	-0.04570213	-0.05965991	-0.04569057	-0.05965998	-0.04	
8.6776	-0.05350734	-0.04571712	-0.05966012	-0.04570558	-0.05966019	-0.04	
8.6778	-0.05349094	-0.04573331	-0.05966035	-0.04572178	-0.05966043	-0.04	
8.677999	-0.05347518	-0.04574887	-0.05966058	-0.04573734	-0.05966065	-0.04	
8.6782	-0.05346003	-0.04576381	-0.05966079	-0.0457523	-0.05966086	-0.04	
8.6784	-0.05344368	-0.04577994	-0.05966102	-0.04576845	-0.05966109	-0.04	
8.678599	-0.05342796	-0.04579544	-0.05966124	-0.04578396	-0.05966131	-0.04	
8.6788	-0.05341287	-0.04581034	-0.05966146	-0.04579887	-0.05966153	-0.04	
8.679	-0.05339657	-0.04582642	-0.05966169	-0.04581496	-0.05966176	-0.04	
8.6792	-0.05338091	-0.04584187	-0.05966191	-0.04583042	-0.05966198	-0.04	
8.679399	-0.05336586	-0.04585671	-0.05966212	-0.04584528	-0.05966219	-0.04	
8.6796	-0.05334961	-0.04587274	-0.05966235	-0.04586132	-0.05966242	-0.04	
8.6798	-0.053334	-0.04588814	-0.05966257	-0.04587673	-0.05966264	-0.04	
8.679999	-0.053319	-0.04590294	-0.05966278	-0.04589154	-0.05966285	-0.04	
8.6802	-0.05330281	-0.04591891	-0.05966301	-0.04590753	-0.05966308	-0.04	
8.6804	-0.05328724	-0.04593426	-0.05966323	-0.04592289	-0.0596633	-0.04	
8.6806	-0.05327229	-0.045949	-0.05966344	-0.04593765	-0.05966351	-0.04	
8.680799	-0.05325615	-0.04596493	-0.05966367	-0.04595359	-0.05966374	-0.04	
8.681	-0.05324063	-0.04598023	-0.05966388	-0.0459689	-0.05966396	-0.04	
8.6812	-0.05322573	-0.04599493	-0.0596641	-0.04598361	-0.05966417	-0.04	
8.681399	-0.05320964	-0.04601079	-0.05966432	-0.04599949	-0.0596644	-0.04	
8.6816	-0.05319418	-0.04602604	-0.05966454	-0.04601475	-0.05966461	-0.04	
8.6818	-0.05317932	-0.04604069	-0.05966475	-0.04602941	-0.05966483	-0.04	
8.682	-0.05316328	-0.04605651	-0.05966498	-0.04604524	-0.05966505	-0.04	
8.682199	-0.05314786	-0.0460717	-0.0596652	-0.04606045	-0.05966527	-0.04	
8.6824	-0.05313306	-0.04608631	-0.0596654	-0.04607506	-0.05966548	-0.04	
8.6826	-0.05311706	-0.04610207	-0.05966563	-0.04609084	-0.0596657	-0.04	
8.682799	-0.0531017	-0.04611722	-0.05966585	-0.046106	-0.05966592	-0.04	
